100,0.013903856,0.0028712634,0.500635,0.065905978,3
100,0.013903856,0.0029077675,0.50542082,0.067125149,3
100,0.013903856,0.0029447357,0.51024954,0.068361878,3
100,0.013903856,0.0029821738,0.51512149,0.069612725,3
100,0.013903856,0.003020088,0.52003699,0.070879441,3
100,0.013903856,0.0030584841,0.52499636,0.072162058,3
100,0.013903856,0.0030973685,0.52999991,0.073465549,3
100,0.013903856,0.0031367471,0.53504796,0.07478019,3
100,0.013903856,0.0031766265,0.5401408,0.076110832,3
100,0.013903856,0.0032170128,0.54527876,0.077459009,3
100,0.013903856,0.0032579126,0.55046214,0.078821786,3
100,0.013903856,0.0032993324,0.55569122,0.080200662,3
100,0.013903856,0.0033412787,0.56096631,0.081599788,3
100,0.013903856,0.0033837584,0.56628769,0.083011074,3
100,0.013903856,0.0034267781,0.57165566,0.08443857,3
100,0.013903856,0.0034703448,0.57707049,0.085882319,3
100,0.013903856,0.0035144653,0.58253247,0.087343646,3
100,0.013903856,0.0035591468,0.58804186,0.088820063,3
100,0.013903856,0.0036043963,0.59359893,0.090312871,3
100,0.013903856,0.0036502212,0.59920396,0.091825639,3
100,0.013903856,0.0036966286,0.60485718,0.093351482,3
100,0.013903856,0.003743626,0.61055886,0.094893888,3
100,0.013903856,0.003791221,0.61630925,0.096453994,3
100,0.013903856,0.003839421,0.62210858,0.098029756,3
100,0.013903856,0.0038882338,0.62795709,0.099622294,3
100,0.0085626648,0.00051047298,0.50544451,0.0077448498,1
100,0.0085626648,0.00051696292,0.51219356,0.0079559574,1
100,0.0085626648,0.00052353538,0.51901752,0.0081563285,1
100,0.0085626648,0.00053019139,0.52591709,0.0083616631,1
100,0.0085626648,0.00053693203,0.53289295,0.0085720802,1
100,0.0085626648,0.00054375837,0.53994582,0.008787701,1
100,0.0085626648,0.00055067149,0.54707638,0.0090086498,1
100,0.0085626648,0.0005576725,0.55428534,0.0092350532,1
100,0.0085626648,0.00056476252,0.5615734,0.0094670409,1
100,0.0085626648,0.00057194268,0.56894126,0.0097047454,1
100,0.0085626648,0.00057921413,0.57638963,0.0099483019,1
100,0.0085626648,0.00058657802,0.58391922,0.010197849,1
100,0.0085626648,0.00059403553,0.59153073,0.010453527,1
100,0.0085626648,0.00060158786,0.59922487,0.010721996,1
100,0.0085626648,0.0006092362,0.60700233,0.010990539,1
100,0.0085626648,0.00061698178,0.61486384,0.01126566,1
100,0.0085626648,0.00062482584,0.62281009,0.011547512,1
100,0.0085626648,0.00063276962,0.63084178,0.011836252,1
100,0.0085626648,0.00064081439,0.63895963,0.012132041,1
100,0.0085626648,0.00064896145,0.64716432,0.012435041,1
100,0.0085626648,0.00065721208,0.65545655,0.01274542,1
100,0.0085626648,0.00066556761,0.66383703,0.013063348,1
100,0.0085626648,0.00067402936,0.67230645,0.013388999,1
100,0.0085626648,0.0006825987,0.68086549,0.013722549,1
100,0.0085626648,0.00069127698,0.68951485,0.014087487,1
100,0.0085626648,0.00070006559,0.6982552,0.014437979,1
100,0.0085626648,0.00070896594,0.70708723,0.01479694,1
100,0.0085626648,0.00071797944,0.71601161,0.015164562,1
100,0.0085626648,0.00088109821,0.87405488,0.022549838,2
100,0.0085626648,0.00089230013,0.88466765,0.023101556,2
100,0.0085626648,0.00090364447,0.89538386,0.023666152,2
100,0.0085626648,0.00091513304,0.90620404,0.024243897,2
100,0.0085626648,0.00092676767,0.91712869,0.024835067,2
100,0.0085626648,0.00093855021,0.92815833,0.02543994,2
100,0.0085626648,0.00095048256,0.93929342,0.026069615,2
100,0.0085626648,0.00096256661,0.95053444,0.026703027,2
100,0.0085626648,0.00097480429,0.96188186,0.027351015,2
100,0.0085626648,0.00098719755,0.97333613,0.028013873,2
100,0.0085626648,0.00099974838,0.98489766,0.028691903,2
100,0.0085626648,0.0010124588,0.9965669,0.029385409,2
100,0.0085626648,0.0010253308,1.0083442,0.030094701,2
100,0.0085626648,0.0010383664,1.0202301,0.03085505,2
100,0.0085626648,0.0010515678,1.0322248,0.031597752,2
100,0.0085626648,0.001064937,1.0443287,0.032357214,2
100,0.0085626648,0.0010784761,1.0565422,0.033133763,2
100,0.0085626648,0.0010921874,1.0688657,0.033927728,2
100,0.0085626648,0.0011060731,1.0812993,0.034739443,2
100,0.0085626648,0.0011201352,1.0938436,0.035581489,2
100,0.0085626648,0.0011343762,1.1064986,0.036430034,2
100,0.0085626648,0.0011487982,1.1192647,0.03729736,2
100,0.0085626648,0.0011634035,1.1321422,0.038183818,2
100,0.0085626648,0.0011781946,1.1451313,0.039089757,2
100,0.0085626648,0.0011931737,1.1582321,0.040015535,2
100,0.0085626648,0.0012083432,1.171445,0.041000098,2
100,0.0085626648,0.0012237056,1.1847701,0.041967619,2
100,0.0085626648,0.0012392633,1.1982075,0.042956089,2
100,0.0085626648,0.0012550187,1.2117575,0.043965877,2
100,0.0085626648,0.0012709745,1.2254202,0.044997353,2
100,0.0085626648,0.0012871332,1.2391956,0.046064068,2
100,0.0085626648,0.0013034973,1.2530839,0.047140383,2
100,0.0085626648,0.0013200694,1.2670852,0.048239523,2
100,0.0085626648,0.0013368522,1.2811995,0.04936187,2
100,0.0085626648,0.0013538484,1.295427,0.050507806,2
100,0.0085626648,0.0013710607,1.3097675,0.051718208,2
100,0.0085626648,0.0013884918,1.3242213,0.052913514,2
100,0.0085626648,0.0014061445,1.3387881,0.054133595,2
100,0.0085626648,0.0014240217,1.3534682,0.055378839,2
100,0.0085626648,0.0014421261,1.3682613,0.056649637,2
100,0.0085626648,0.0014604607,1.3831674,0.057960205,2
100,0.0085626648,0.0014790284,1.3981866,0.059283637,2
100,0.0085626648,0.0014978322,1.4133186,0.060633806,2
100,0.0085626648,0.001516875,1.4285635,0.062011104,2
100,0.0085626648,0.0015361599,1.443921,0.063415924,2
100,0.0085626648,0.00155569,1.4593911,0.064891139,2
100,0.0085626648,0.0015754685,1.4749736,0.06635326,2
100,0.0085626648,0.0015954983,1.4906683,0.067844102,2
100,0.0085626648,0.0016157828,1.5064751,0.069364053,2
100,0.0085626648,0.0016363252,1.5223937,0.070927644,2
100,0.0085626648,0.001558405,1.4615351,0.065091244,3
100,0.0085626648,0.0015782179,1.4771331,0.066557306,3
100,0.0085626648,0.0015982827,1.4928433,0.068052143,3
100,0.0085626648,0.0016186027,1.5086655,0.069576142,3
100,0.0085626648,0.0016391809,1.5245996,0.071143884,3
100,0.0085626648,0.0016600208,1.5406452,0.072727733,3
100,0.0085626648,0.0016811256,1.5568022,0.07434191,3
100,0.0085626648,0.0017024988,1.5730704,0.075986798,3
100,0.0085626648,0.0017241436,1.5894494,0.077705297,3
100,0.0085626648,0.0017460637,1.605939,0.079413827,3
100,0.0085626648,0.0017682624,1.622539,0.081154223,3
100,0.0085626648,0.0017907434,1.6392489,0.082926853,3
100,0.0085626648,0.0018135102,1.6560685,0.084746241,3
100,0.0085626648,0.0018365664,1.6729974,0.086584799,3
100,0.0085626648,0.0018599158,1.6900353,0.088456689,3
100,0.0085626648,0.001883562,1.7071819,0.090362265,3
100,0.0085626648,0.0019075088,1.7244367,0.092344282,3
100,0.0085626648,0.0019317601,1.7417994,0.094319355,3
100,0.0085626648,0.0019563197,1.7592695,0.096329174,3
100,0.0085626648,0.0019811916,1.7768467,0.098387837,3
100,0.01091119,0.0011227614,0.50451875,0.021929565,2
100,0.01091119,0.0011370357,0.51022629,0.022452507,2
100,0.01091119,0.0011514915,0.51599029,0.022987032,2
100,0.01091119,0.0011661311,0.52181125,0.023533357,2
100,0.01091119,0.0011809569,0.52768964,0.024091699,2
100,0.01091119,0.0011959711,0.53362597,0.024662278,2
100,0.01091119,0.0012111761,0.53962072,0.025250877,2
100,0.01091119,0.0012265745,0.54567437,0.025846742,2
100,0.01091119,0.0012421687,0.55178741,0.02645552,2
100,0.01091119,0.0012579611,0.55796033,0.027077439,2
100,0.01091119,0.0012739543,0.56419361,0.027712729,2
100,0.01091119,0.0012901509,0.57048772,0.028361622,2
100,0.01091119,0.0013065533,0.57684315,0.02902435,2
100,0.01091119,0.0013231643,0.58326036,0.029718617,2
100,0.01091119,0.0013399865,0.58973983,0.030410167,2
100,0.01091119,0.0013570225,0.59628204,0.031116271,2
100,0.01091119,0.0013742752,0.60288743,0.031837168,2
100,0.01091119,0.0013917471,0.60955649,0.032573096,2
100,0.01091119,0.0014094413,0.61628966,0.033324296,2
100,0.01091119,0.0014273603,0.62308741,0.034096956,2
